File,ID,Site,District,State,Year,Field,Dated,Latitude,Longitude,Accuracy,Ins_ID,Institute,Institute-2,Institute-3,Institute-4,Team,Archaeologist,Archaeologist-2,Archaeologist-3,Archaeologist-4,Archaeologist-5,Archaeologist-6,Archaeologist-7,Notes,Reference,Source
IAR_1950s_160111_clean.csv,,Kirgaon,Khandwa,Madhya Pradesh,1958,Exploration,,22.028718,76.285563,3,1,Survey,,,,Central Circle,C Krishna,,,,,,,Microliths,IAR 1959:28,
IAR_1950s_160111_clean.csv,,Hardi,Khandwa,Madhya Pradesh,1958,Exploration,,22.119526,76.496792,3,1,Survey,,,,Central Circle,C Krishna,,,,,,,Microliths,IAR 1959:28,
IAR_1950s_160111_clean.csv,,Maheswar,Khargone,Madhya Pradesh,1958,Exploration,,22.177285,75.582978,3,2,Deccan College,University of Baroda,,,,HD Sankalia,B Subbarao,,,,,,Large and small flakes; along river terraces of Narmada,IAR 1959: 28-29,
IAR_1950s_160111_clean.csv,,Navdatoli,Khargone,Madhya Pradesh,1958,Excavation,Harappan,21.833524,75.614989,3,2,Deccan College,University of Baroda,,,,HD Sankalia,SB Deo,ZD Ansari,B Subbarao,SC Malik,RN Mehta,HV Trivedi,"Pottery; copper; chalcedony; includes plates; ""presence of such bowls may imply contacts with Iran"", ""points to an Iranian pentration in central India""; carbon dating at Upenn = 1631 to 1375 BC",IAR 1959: 30-31,
IAR_1950s_160111_clean.csv,,Tangalacheri,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.839568,77.8696,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Microliths,IAR 1959: 31,
IAR_1950s_160111_clean.csv,,Sivarakkottai,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.739625,77.983858,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Microliths,IAR 1959: 31,
IAR_1950s_160111_clean.csv,,Tirumanikkam,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.838941,77.739486,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Microliths,IAR 1959: 31,
IAR_1950s_160111_clean.csv,,Alampatti,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.802384,77.958874,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Microliths,IAR 1959: 31,
IAR_1950s_160111_clean.csv,,T. Kallupatti,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.721362,77.855309,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Pottery,IAR 1959: 31,
IAR_1950s_160111_clean.csv,,Prayer,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,10.01157,77.97739,9,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Gopalapuram,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.770583,77.921388,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Mallapuram,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.829907,77.670435,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Sangappadai,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.925201,78.119775,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens; beads",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Madippanur,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.798882,77.842446,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kottaimedu,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,10.028074,78.085517,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Amattiapatti,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.925201,78.119775,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Periakattalai,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.925201,78.119775,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Vandari,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.779075,77.730186,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Parapatti,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,11.574794,78.143705,5,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Velambur,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.658283,77.888175,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Perumalpatti,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,10.006103,78.238715,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,Copper coins,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Mattakari,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.925201,78.119775,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kalligudi,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.696697,77.954836,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Tirali,Madurai,Tamil Nadu,1958,Exploration,Prehistoric,9.803317,77.941918,3,1,Survey,,,,Southern Circle,KV Raman,,,,,,,"Cairns, dolmens",IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Chanegaon,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.392295,75.882442,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hingni,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.333986,75.90023,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Bhuyar,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.23832,76.074,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Chikmannur,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Anachi,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.348754,75.879538,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Umraj,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.433216,75.649903,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Nagarhalli,Bijapur,Karnataka,1958,Exploration,Prehistoric,17.237667,76.1059,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hathalli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Nivalkhodi,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kannoli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.859048,76.148864,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Othikal,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Mannur,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.785778,76.115096,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Devur,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.771172,76.079801,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Bhudihaldon,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hondguli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Madbhal,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.826566,75.718187,9,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Antargaugi,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Jalpuri,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Marihal,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Byakod,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.519183,76.103001,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Gubewad,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Borgi,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.816842,76.242119,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hathahalli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Musalwadi,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Yarual,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hippargi,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.814769,76.063848,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kauroli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Vaskannalli,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Chikallapur,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.830171,75.710031,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Yalgod,Bijapur,Karnataka,1958,Exploration,Prehistoric,16.740753,76.311624,3,1,Survey,,,,South western Circle,A Sundara,,,,,,,Tools; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Jallapur,Dharwar,Karnataka,1958,Exploration,Prehistoric,14.960692,75.405337,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Channur,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Mannur,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Tallihalli,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kadarmandalgi,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Tadao,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Madapur,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.054167,75.299672,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Bidarkatti,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Sidenur,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Chinnikatti,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kerwadi,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Udagatti,Dharwar,Karnataka,1958,Exploration,Prehistoric,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Handignur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Sangur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hosritti,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Haralhalli,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kanchargatti,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kolur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Narasipur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Tadas,Dharwar,Karnataka,1958,Exploration,Early Historical,15.125801,75.12389,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Anur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.345587,75.103089,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Motibennur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Belkeri,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kummur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.392214,75.077346,9,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Honatti,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Yattinhalli,Dharwar,Karnataka,1958,Exploration,Early Historical,15.002301,75.15016,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Gudgur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kudrihal,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Hildahalli,Dharwar,Karnataka,1958,Exploration,Early Historical,15.458924,75.007808,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Belur,Dharwar,Karnataka,1958,Exploration,Early Historical,15.529449,74.909916,3,1,Survey,,,,South western Circle,MS Nagaraja Rao,,,,,,,Implements; pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kaveri,Mysore,Karnataka,1958,Exploration,Prehistoric,13.737886,75.368909,3,1,Survey,,,,Southern Circle,C Krishnamurthi,,,,,,,Pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kapila,Mysore,Karnataka,1958,Exploration,Prehistoric,12.309318,76.689431,5,1,Survey,,,,Southern Circle,C Krishnamurthi,,,,,,,Pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Kaveripuram,Mysore,Karnataka,1958,Exploration,Prehistoric,11.899774,77.715162,3,1,Survey,,,,Southern Circle,C Krishnamurthi,,,,,,,Pottery,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,T. Narasipur,Mysore,Karnataka,1958,Excavation,Prehistoric,12.3023,76.692345,5,3,Government of Mysore,,,,Department of Archaeology,M Seshadri,,,,,,,Stone axes; Neolithic pottery; megalithic pottery; includes plates,IAR 1959: 32,
IAR_1950s_160111_clean.csv,,Ratnagiri,Cuttack,Orissa,1958,Excavation,Early Historical,20.655784,86.342746,3,1,Survey,,,,Eastern Circle,D Mitra,,,,,,,Monasteries; bronze objects; includes plates,IAR 1959: 33-36,
IAR_1950s_160111_clean.csv,,Harichandanpur,Dhenkanal,Orissa,1958,Exploration,Prehistoric,20.667183,86.081631,3,1,Survey,,,,Eastern Circle,D Mitra,,,,,,,Tools,IAR 1959: 36,
IAR_1950s_160111_clean.csv,,Kaniha,Dhenkanal,Orissa,1958,Exploration,Prehistoric,20.650346,85.597222,3,1,Survey,,,,,S. Ghosh,,,,,,,Tools,IAR 1959: 36,
IAR_1950s_160111_clean.csv,,Champua,Kendujhar,Orissa,1958,Exploration,Prehistoric,22.064992,85.666605,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Ramla,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.628933,85.581685,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Kandalia,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.169653,86.603777,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Patna,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.62883,85.899811,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Jagannathpur,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.152842,86.278069,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Bahalda,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.401522,86.083629,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Rairangpur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.270932,86.170089,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Udaipur,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.628933,85.581685,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Ramla,Kendujhar,Orissa,1958,Exploration,Prehistoric,21.628933,85.581685,3,2,Deccan College,,,,,SC Mohapatra,,,,,,,Tools,IAR 1959: 36-38,
IAR_1950s_160111_clean.csv,,Baidyapur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Kuchai,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.011473,86.693839,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Amsikra,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Silipunji,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Jaipur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,21.623812,86.663627,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Patwa,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Bonaikala,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Danguapasi,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Chiadah,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Bara Manda,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.080632,86.236548,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Radiabindha,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.008698,86.418731,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Pratappur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,21.797304,86.703906,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Haripur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,21.807806,86.714934,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Madhupur,Mayurbhanj,Orissa,1958,Exploration,Prehistoric,22.234978,86.035113,3,1,Survey,,,,,Eastern Circle,DK Chakravarty,,,,,,Tools,IAR 1959: 38,
IAR_1950s_160111_clean.csv,,Udayagiri,Puri,Orissa,1958,Excavation,Early Historical,19.536164,85.246372,3,1,Survey,,,,,Eastern Circle,,,,,,,Structures; inscriptions; pottery; includes sketch plan,IAR 1959: 38-40,
IAR_1950s_160111_clean.csv,,Una Tahsil,Hoshiarpur,Punjab,1958,Exploration,Prehistoric,31.514318,75.911483,3,3,Council of Scientific and Industrial Research,,,,,AP Khatri,,,,,,,Siwaliks survey,IAR 1959: 40-41,
IAR_1950s_160111_clean.csv,,Luni,Jodhpur,Rajasthan,1958,Exploration,Prehistoric,26.001335,73.002153,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Singari,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.806656,73.331043,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Pali,Marwar,Rajasthan,1958,Exploration,Prehistoric,25.806656,73.331043,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Govindgarh,Ajmer,Rajasthan,1958,Exploration,Prehistoric,26.452812,74.383672,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Hamirgarh,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.188185,74.626868,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Surubganj,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.321377,74.586953,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
IAR_1950s_160111_clean.csv,,Mandpia,Bhilwara,Rajasthan,1958,Exploration,Prehistoric,25.261647,74.638579,3,2,Deccan College,,,,,VN Misra,,,,,,,Series I tools; includes maps,IAR 1959: 41-45,
